"name","untreated_mean","untreated_pct_rank","treated_mean","treated_pct_rank"
"2.2.1.1.2.2.2.2.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.288317200051867,3.97996103534651,0.356862614519756,60.2746962493397
"2.2.3.1.2.2.2.2.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.289782528147821,6.90231004731422,0.345436783502293,50.9068497974996
"2.2.2.2.2.2.2.2.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.292143658105639,12.3851934316727,0.364214371248966,67.4942771614721
"2.2.2.1.1.2.2.2.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.292223738728708,12.6913442805455,0.351303474459712,55.1505546751189
"2.2.2.1.3.2.2.2.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.287489104384073,2.58836626774283,0.345692505863295,51.0477196689558
"2.2.2.1.2.1.2.2.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.288734102659918,4.81491789590871,0.360683887008376,64.0077478429301
"2.2.2.1.2.3.2.2.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.288631078546343,4.59226273309212,0.344992362321277,50.607501320655
"2.2.2.1.2.2.1.2.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.284380293989967,0.473142220985249,0.352948687773984,56.4888184539532
"2.2.2.1.2.2.2.1.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.289483358268687,6.20651266351239,0.372999539471643,75.1540764219053
"2.2.2.1.2.2.2.3.2.1.2.1.2.1.1.2.1.2.1.2.2.1",0.287809736712297,3.17283607013638,0.343953083959136,50.0968480366262
"2.2.2.1.2.2.2.2.1.1.2.1.2.1.1.2.1.2.1.2.2.1",0.289517291864743,6.2900083495686,0.350955907605215,54.8512061982743
"2.2.2.1.2.2.2.2.3.1.2.1.2.1.1.2.1.2.1.2.2.1",0.288911168656809,5.20456443083774,0.348341996660464,52.6501144567706
"2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.2.1.2.1.2.2.1",0.289780344981134,6.87447815196215,0.347945757696206,52.315548512062
"2.2.2.1.2.2.2.2.2.1.1.1.2.1.1.2.1.2.1.2.2.1",0.288256605710488,3.86863345393821,0.347098565667248,51.8753301637612
"2.2.2.1.2.2.2.2.2.1.3.1.2.1.1.2.1.2.1.2.2.1",0.288823292619418,5.0375730587253,0.347788844785931,52.1922873745378
"2.2.2.1.2.2.2.2.2.1.2.2.2.1.1.2.1.2.1.2.2.1",0.28999356513411,7.37545226829947,0.345691203061912,51.0301109350238
"2.2.2.1.2.2.2.2.2.1.2.1.1.1.1.2.1.2.1.2.2.1",0.291527819411686,10.7152797105483,0.361412879871773,64.6064447966191
"2.2.2.1.2.2.2.2.2.1.2.1.3.1.1.2.1.2.1.2.2.1",0.287776574381748,3.06150848872808,0.364809934768118,68.1105828490931
"2.2.2.1.2.2.2.2.2.1.2.1.2.2.1.2.1.2.1.2.2.1",0.288533129266359,4.31394377957139,0.347843080879782,52.2451135763339
"2.2.2.1.2.2.2.2.2.1.2.1.2.1.2.2.1.2.1.2.2.1",0.288891010558464,5.09323684942945,0.346156629302626,51.3646768797324
"2.2.2.1.2.2.2.2.2.1.2.1.2.1.1.1.1.2.1.2.2.1",0.289942841318603,7.2362927915391,0.356523307058372,59.869695368903
"2.2.2.1.2.2.2.2.2.1.2.1.2.1.1.3.1.2.1.2.2.1",0.288550918592379,4.36960757027554,0.348486008165644,52.7381581264307
"2.2.2.1.2.2.2.2.2.1.2.1.2.1.1.2.2.2.1.2.2.1",0.300768109057997,41.1355413303646,0.377146375998629,77.6545166402536
"2.2.2.1.2.2.2.2.2.1.2.1.2.1.1.2.1.1.1.2.2.1",0.29010239723845,7.65377122182021,0.357287986954808,60.5740447261842
"2.2.2.1.2.2.2.2.2.1.2.1.2.1.1.2.1.3.1.2.2.1",0.287354777629052,2.36571110492625,0.365945738886519,69.219933086811
"2.2.2.1.2.2.2.2.2.1.2.1.2.1.1.2.1.2.1.1.2.1",0.291310461604689,10.2699693849151,0.366972780302843,70.1531959852087
